complaint_id,question_id,question,narrative,label
16148259,employee_admitted_error,Does the consumer say a company employee admitted that the company made a mistake?,"At all times related to this claim, I was an XXXX at a XXXX XXXX XXXX XXXX and licensed XXXX XXXX XXXX ( XXXX ) Coinbase , Inc. , ( Coinbase ) and held in my account/wallet valuable cryptocurrency assets. Coinbase promotes itself as The most trusted cryptocurrency platform that is guided by Industry best practices and that XXXX stored on our servers is covered by our insurance policy. I was aware of and relied on those representations of security in storing my assets on Coinbases platform. Despite its self-promotion about how secure, reliable, and trustworthy its services are, though, customers assets at Coinbase are at risk of being fraudulently withdrawn -- something of which Coinbase is well aware but has not taken adequate steps to prevent or remedy. 

Coinbase has announced and unannounced breaches of data maintained on, and security of, its platform; leading to a variety of harms suffered by Coinbase account/wallet holders : support scams, penetrations of Coinbases platform leading to XXXX swaps, failure to block blacklisted destination addresses, and account takeovers. Coinbase is responsible for securing its platform and all internal and external cryptocurrency payment rails, which serve as the infrastructure that facilitates the transfer of digital currencies between parties. In this case, Coinbase failed to secure data maintained on its platform and failed to properly verify the authenticity and integrity of the cryptocurrency payment rail ( s ) that transferred cryptocurrency from my account/wallet to the destination address of the recipient of my stolen assets. Coinbases failure to design and implement adequate security measures on its platform and on the payment rails was a material factor in directly and/or proximately causing my loss. Commencing on or about XX/XX/year>, Coinbases falsely advertised, faulty security measures failed me ; and as a result, I suffered the loss of cryptocurrency from my account/wallet that was valued at the time at approximately {$140000.00} ( XXXX XRP )",0
16148259,conflicting_answers,Does the consumer say different company employees gave them conflicting information?,"At all times related to this claim, I was an XXXX at a XXXX XXXX XXXX XXXX and licensed XXXX XXXX XXXX ( XXXX ) Coinbase , Inc. , ( Coinbase ) and held in my account/wallet valuable cryptocurrency assets. Coinbase promotes itself as The most trusted cryptocurrency platform that is guided by Industry best practices and that XXXX stored on our servers is covered by our insurance policy. I was aware of and relied on those representations of security in storing my assets on Coinbases platform. Despite its self-promotion about how secure, reliable, and trustworthy its services are, though, customers assets at Coinbase are at risk of being fraudulently withdrawn -- something of which Coinbase is well aware but has not taken adequate steps to prevent or remedy. 

Coinbase has announced and unannounced breaches of data maintained on, and security of, its platform; leading to a variety of harms suffered by Coinbase account/wallet holders : support scams, penetrations of Coinbases platform leading to XXXX swaps, failure to block blacklisted destination addresses, and account takeovers. Coinbase is responsible for securing its platform and all internal and external cryptocurrency payment rails, which serve as the infrastructure that facilitates the transfer of digital currencies between parties. In this case, Coinbase failed to secure data maintained on its platform and failed to properly verify the authenticity and integrity of the cryptocurrency payment rail ( s ) that transferred cryptocurrency from my account/wallet to the destination address of the recipient of my stolen assets. Coinbases failure to design and implement adequate security measures on its platform and on the payment rails was a material factor in directly and/or proximately causing my loss. Commencing on or about XX/XX/year>, Coinbases falsely advertised, faulty security measures failed me ; and as a result, I suffered the loss of cryptocurrency from my account/wallet that was valued at the time at approximately {$140000.00} ( XXXX XRP )",0
16148259,reason_withheld,Does the consumer say the company refused to tell them the reason for its decision?,"At all times related to this claim, I was an XXXX at a XXXX XXXX XXXX XXXX and licensed XXXX XXXX XXXX ( XXXX ) Coinbase , Inc. , ( Coinbase ) and held in my account/wallet valuable cryptocurrency assets. Coinbase promotes itself as The most trusted cryptocurrency platform that is guided by Industry best practices and that XXXX stored on our servers is covered by our insurance policy. I was aware of and relied on those representations of security in storing my assets on Coinbases platform. Despite its self-promotion about how secure, reliable, and trustworthy its services are, though, customers assets at Coinbase are at risk of being fraudulently withdrawn -- something of which Coinbase is well aware but has not taken adequate steps to prevent or remedy. 

Coinbase has announced and unannounced breaches of data maintained on, and security of, its platform; leading to a variety of harms suffered by Coinbase account/wallet holders : support scams, penetrations of Coinbases platform leading to XXXX swaps, failure to block blacklisted destination addresses, and account takeovers. Coinbase is responsible for securing its platform and all internal and external cryptocurrency payment rails, which serve as the infrastructure that facilitates the transfer of digital currencies between parties. In this case, Coinbase failed to secure data maintained on its platform and failed to properly verify the authenticity and integrity of the cryptocurrency payment rail ( s ) that transferred cryptocurrency from my account/wallet to the destination address of the recipient of my stolen assets. Coinbases failure to design and implement adequate security measures on its platform and on the payment rails was a material factor in directly and/or proximately causing my loss. Commencing on or about XX/XX/year>, Coinbases falsely advertised, faulty security measures failed me ; and as a result, I suffered the loss of cryptocurrency from my account/wallet that was valued at the time at approximately {$140000.00} ( XXXX XRP )",0
16148259,wants_money_back,Does the consumer ask to get money back from the company?,"At all times related to this claim, I was an XXXX at a XXXX XXXX XXXX XXXX and licensed XXXX XXXX XXXX ( XXXX ) Coinbase , Inc. , ( Coinbase ) and held in my account/wallet valuable cryptocurrency assets. Coinbase promotes itself as The most trusted cryptocurrency platform that is guided by Industry best practices and that XXXX stored on our servers is covered by our insurance policy. I was aware of and relied on those representations of security in storing my assets on Coinbases platform. Despite its self-promotion about how secure, reliable, and trustworthy its services are, though, customers assets at Coinbase are at risk of being fraudulently withdrawn -- something of which Coinbase is well aware but has not taken adequate steps to prevent or remedy. 

Coinbase has announced and unannounced breaches of data maintained on, and security of, its platform; leading to a variety of harms suffered by Coinbase account/wallet holders : support scams, penetrations of Coinbases platform leading to XXXX swaps, failure to block blacklisted destination addresses, and account takeovers. Coinbase is responsible for securing its platform and all internal and external cryptocurrency payment rails, which serve as the infrastructure that facilitates the transfer of digital currencies between parties. In this case, Coinbase failed to secure data maintained on its platform and failed to properly verify the authenticity and integrity of the cryptocurrency payment rail ( s ) that transferred cryptocurrency from my account/wallet to the destination address of the recipient of my stolen assets. Coinbases failure to design and implement adequate security measures on its platform and on the payment rails was a material factor in directly and/or proximately causing my loss. Commencing on or about XX/XX/year>, Coinbases falsely advertised, faulty security measures failed me ; and as a result, I suffered the loss of cryptocurrency from my account/wallet that was valued at the time at approximately {$140000.00} ( XXXX XRP )",0
16148259,companies_blame_each_other,Does the consumer say two companies are each telling them that the other one is responsible?,"At all times related to this claim, I was an XXXX at a XXXX XXXX XXXX XXXX and licensed XXXX XXXX XXXX ( XXXX ) Coinbase , Inc. , ( Coinbase ) and held in my account/wallet valuable cryptocurrency assets. Coinbase promotes itself as The most trusted cryptocurrency platform that is guided by Industry best practices and that XXXX stored on our servers is covered by our insurance policy. I was aware of and relied on those representations of security in storing my assets on Coinbases platform. Despite its self-promotion about how secure, reliable, and trustworthy its services are, though, customers assets at Coinbase are at risk of being fraudulently withdrawn -- something of which Coinbase is well aware but has not taken adequate steps to prevent or remedy. 

Coinbase has announced and unannounced breaches of data maintained on, and security of, its platform; leading to a variety of harms suffered by Coinbase account/wallet holders : support scams, penetrations of Coinbases platform leading to XXXX swaps, failure to block blacklisted destination addresses, and account takeovers. Coinbase is responsible for securing its platform and all internal and external cryptocurrency payment rails, which serve as the infrastructure that facilitates the transfer of digital currencies between parties. In this case, Coinbase failed to secure data maintained on its platform and failed to properly verify the authenticity and integrity of the cryptocurrency payment rail ( s ) that transferred cryptocurrency from my account/wallet to the destination address of the recipient of my stolen assets. Coinbases failure to design and implement adequate security measures on its platform and on the payment rails was a material factor in directly and/or proximately causing my loss. Commencing on or about XX/XX/year>, Coinbases falsely advertised, faulty security measures failed me ; and as a result, I suffered the loss of cryptocurrency from my account/wallet that was valued at the time at approximately {$140000.00} ( XXXX XRP )",0
16221913,employee_admitted_error,Does the consumer say a company employee admitted that the company made a mistake?,"pay pal will never refund money. I order from a XXXX XXXX advertiser the video showed a women with a pair of jeans that were the most comfortable jeans ever they were stretching from side to dis and in front. It was a lie. When they finally arrived. They had no stretch no size on them any where. And were not the size I ordered, it had the size hand written on the bag, I ordered an Xl they were no larger than a medium. I asked to return and sent a picture of the tape measure showing that it was no larger than a medium. They refused to take back. I filed a claim and as always was denied. Reason was it was a similar item. Size is wrong not similar. Today I got a page informing me of the pay pal riles which clearly stated false advertising as a reason for refund, I tried everything to appeal but was told no appeals on final denial. Pay pal is a crooked company and needs to obey their own riles. I have been taken many times but there is not doubt about the fact I deserve a refund, stop pay pal from taking advantage of people.",0
16221913,conflicting_answers,Does the consumer say different company employees gave them conflicting information?,"pay pal will never refund money. I order from a XXXX XXXX advertiser the video showed a women with a pair of jeans that were the most comfortable jeans ever they were stretching from side to dis and in front. It was a lie. When they finally arrived. They had no stretch no size on them any where. And were not the size I ordered, it had the size hand written on the bag, I ordered an Xl they were no larger than a medium. I asked to return and sent a picture of the tape measure showing that it was no larger than a medium. They refused to take back. I filed a claim and as always was denied. Reason was it was a similar item. Size is wrong not similar. Today I got a page informing me of the pay pal riles which clearly stated false advertising as a reason for refund, I tried everything to appeal but was told no appeals on final denial. Pay pal is a crooked company and needs to obey their own riles. I have been taken many times but there is not doubt about the fact I deserve a refund, stop pay pal from taking advantage of people.",0
16221913,reason_withheld,Does the consumer say the company refused to tell them the reason for its decision?,"pay pal will never refund money. I order from a XXXX XXXX advertiser the video showed a women with a pair of jeans that were the most comfortable jeans ever they were stretching from side to dis and in front. It was a lie. When they finally arrived. They had no stretch no size on them any where. And were not the size I ordered, it had the size hand written on the bag, I ordered an Xl they were no larger than a medium. I asked to return and sent a picture of the tape measure showing that it was no larger than a medium. They refused to take back. I filed a claim and as always was denied. Reason was it was a similar item. Size is wrong not similar. Today I got a page informing me of the pay pal riles which clearly stated false advertising as a reason for refund, I tried everything to appeal but was told no appeals on final denial. Pay pal is a crooked company and needs to obey their own riles. I have been taken many times but there is not doubt about the fact I deserve a refund, stop pay pal from taking advantage of people.",0
16221913,wants_money_back,Does the consumer ask to get money back from the company?,"pay pal will never refund money. I order from a XXXX XXXX advertiser the video showed a women with a pair of jeans that were the most comfortable jeans ever they were stretching from side to dis and in front. It was a lie. When they finally arrived. They had no stretch no size on them any where. And were not the size I ordered, it had the size hand written on the bag, I ordered an Xl they were no larger than a medium. I asked to return and sent a picture of the tape measure showing that it was no larger than a medium. They refused to take back. I filed a claim and as always was denied. Reason was it was a similar item. Size is wrong not similar. Today I got a page informing me of the pay pal riles which clearly stated false advertising as a reason for refund, I tried everything to appeal but was told no appeals on final denial. Pay pal is a crooked company and needs to obey their own riles. I have been taken many times but there is not doubt about the fact I deserve a refund, stop pay pal from taking advantage of people.",1
16221913,companies_blame_each_other,Does the consumer say two companies are each telling them that the other one is responsible?,"pay pal will never refund money. I order from a XXXX XXXX advertiser the video showed a women with a pair of jeans that were the most comfortable jeans ever they were stretching from side to dis and in front. It was a lie. When they finally arrived. They had no stretch no size on them any where. And were not the size I ordered, it had the size hand written on the bag, I ordered an Xl they were no larger than a medium. I asked to return and sent a picture of the tape measure showing that it was no larger than a medium. They refused to take back. I filed a claim and as always was denied. Reason was it was a similar item. Size is wrong not similar. Today I got a page informing me of the pay pal riles which clearly stated false advertising as a reason for refund, I tried everything to appeal but was told no appeals on final denial. Pay pal is a crooked company and needs to obey their own riles. I have been taken many times but there is not doubt about the fact I deserve a refund, stop pay pal from taking advantage of people.",0
17167916,employee_admitted_error,Does the consumer say a company employee admitted that the company made a mistake?,"I am filing a complaint against Revolut for failure to properly handle unauthorized transactions and for non-compliance with the Electronic Fund Transfer Act ( Regulation E, 12 CFR 1005.11 ). 

Between XX/XX/XXXX and XX/XX/year>, my phone, wallet, ID, and Revolut card were stolen. The thief used my stolen phone, XXXX card, and Revolut app to approve multiple unauthorized transactions totaling approximately {$810.00}, including several charges to XXXX, a hotel, and multiple retail purchases ( XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX 

I promptly reported the theft to Revolut through their in-app chat, filed a police report, and cooperated with their dispute process. Despite doing everything required, Revolut repeatedly reset my dispute filing dates, closed cases, or marked transactions as not an error. They claimed certain transactions were XXXX Secure verified, but the verification occurred using my stolen devicenot by me. 

This conduct is a direct violation of federal consumer protection law. Regulation XXXX clearly states : > We will determine whether an error occurred within XXXX ( XXXX ) Business Days If we need more time, we may take up to forty-five ( XXXX ) days to investigate. If we decide to do this, we will provisionally credit your Card Account within XXXX ( XXXX ) Business Days for the amount you think is in error. 



( Quote from Revoluts own Consumer Prepaid Cardholder Agreement ( effective XX/XX/year> ). ) Revolut has failed to comply with this requirement. They have not issued provisional credit within XXXX business days of my original report, have not provided written acknowledgment of the investigation timeline, and have instead reclassified the case as a card-scheme dispute to avoid their obligations under Regulation E.

Additionally, Revolut has dismissed or closed multiple related disputes, including the XXXX charges, hotel transactions, and other merchant purchases, claiming no error found or incorrectly filed form. These decisions are inaccurate and negligent given the documented theft of my access devices and identity. 

I am requesting that the CFPB investigate Revoluts handling of unauthorized transactions and enforce compliance with 12 CFR 1005.6 ( b ) ( 2 ) and 12 CFR 1005.11. Specifically, I am requesting : 1. Immediate provisional credit of {$810.00} while the investigation continues. 


XXXX. Reopening and reclassification of all denied or closed disputes related to the theft ( including XXXX  and hotel charges ). 


XXXX. Confirmation that Revolut will handle this case under Regulation E rather than internal card-scheme policies. 
4. Regulatory review of Revoluts overall dispute-handling practices for stolen-device fraud. 



I am a father and currently in a financially critical situation. Revoluts mishandling of my fraud claim has left me without access to my own funds despite my timely reporting, police documentation, and cooperation. 

Please investigate this matter and ensure Revolut complies with its legal obligations under federal law and its own consumer agreement.

Attachments available : Police report Screenshots of disputes marked reset, cancelled, or not an error Revoluts chat messages citing XXXX Secure verification and card-scheme dispute handling",0
17167916,conflicting_answers,Does the consumer say different company employees gave them conflicting information?,"I am filing a complaint against Revolut for failure to properly handle unauthorized transactions and for non-compliance with the Electronic Fund Transfer Act ( Regulation E, 12 CFR 1005.11 ). 

Between XX/XX/XXXX and XX/XX/year>, my phone, wallet, ID, and Revolut card were stolen. The thief used my stolen phone, XXXX card, and Revolut app to approve multiple unauthorized transactions totaling approximately {$810.00}, including several charges to XXXX, a hotel, and multiple retail purchases ( XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX 

I promptly reported the theft to Revolut through their in-app chat, filed a police report, and cooperated with their dispute process. Despite doing everything required, Revolut repeatedly reset my dispute filing dates, closed cases, or marked transactions as not an error. They claimed certain transactions were XXXX Secure verified, but the verification occurred using my stolen devicenot by me. 

This conduct is a direct violation of federal consumer protection law. Regulation XXXX clearly states : > We will determine whether an error occurred within XXXX ( XXXX ) Business Days If we need more time, we may take up to forty-five ( XXXX ) days to investigate. If we decide to do this, we will provisionally credit your Card Account within XXXX ( XXXX ) Business Days for the amount you think is in error. 



( Quote from Revoluts own Consumer Prepaid Cardholder Agreement ( effective XX/XX/year> ). ) Revolut has failed to comply with this requirement. They have not issued provisional credit within XXXX business days of my original report, have not provided written acknowledgment of the investigation timeline, and have instead reclassified the case as a card-scheme dispute to avoid their obligations under Regulation E.

Additionally, Revolut has dismissed or closed multiple related disputes, including the XXXX charges, hotel transactions, and other merchant purchases, claiming no error found or incorrectly filed form. These decisions are inaccurate and negligent given the documented theft of my access devices and identity. 

I am requesting that the CFPB investigate Revoluts handling of unauthorized transactions and enforce compliance with 12 CFR 1005.6 ( b ) ( 2 ) and 12 CFR 1005.11. Specifically, I am requesting : 1. Immediate provisional credit of {$810.00} while the investigation continues. 


XXXX. Reopening and reclassification of all denied or closed disputes related to the theft ( including XXXX  and hotel charges ). 


XXXX. Confirmation that Revolut will handle this case under Regulation E rather than internal card-scheme policies. 
4. Regulatory review of Revoluts overall dispute-handling practices for stolen-device fraud. 



I am a father and currently in a financially critical situation. Revoluts mishandling of my fraud claim has left me without access to my own funds despite my timely reporting, police documentation, and cooperation. 

Please investigate this matter and ensure Revolut complies with its legal obligations under federal law and its own consumer agreement.

Attachments available : Police report Screenshots of disputes marked reset, cancelled, or not an error Revoluts chat messages citing XXXX Secure verification and card-scheme dispute handling",0
17167916,reason_withheld,Does the consumer say the company refused to tell them the reason for its decision?,"I am filing a complaint against Revolut for failure to properly handle unauthorized transactions and for non-compliance with the Electronic Fund Transfer Act ( Regulation E, 12 CFR 1005.11 ). 

Between XX/XX/XXXX and XX/XX/year>, my phone, wallet, ID, and Revolut card were stolen. The thief used my stolen phone, XXXX card, and Revolut app to approve multiple unauthorized transactions totaling approximately {$810.00}, including several charges to XXXX, a hotel, and multiple retail purchases ( XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX 

I promptly reported the theft to Revolut through their in-app chat, filed a police report, and cooperated with their dispute process. Despite doing everything required, Revolut repeatedly reset my dispute filing dates, closed cases, or marked transactions as not an error. They claimed certain transactions were XXXX Secure verified, but the verification occurred using my stolen devicenot by me. 

This conduct is a direct violation of federal consumer protection law. Regulation XXXX clearly states : > We will determine whether an error occurred within XXXX ( XXXX ) Business Days If we need more time, we may take up to forty-five ( XXXX ) days to investigate. If we decide to do this, we will provisionally credit your Card Account within XXXX ( XXXX ) Business Days for the amount you think is in error. 



( Quote from Revoluts own Consumer Prepaid Cardholder Agreement ( effective XX/XX/year> ). ) Revolut has failed to comply with this requirement. They have not issued provisional credit within XXXX business days of my original report, have not provided written acknowledgment of the investigation timeline, and have instead reclassified the case as a card-scheme dispute to avoid their obligations under Regulation E.

Additionally, Revolut has dismissed or closed multiple related disputes, including the XXXX charges, hotel transactions, and other merchant purchases, claiming no error found or incorrectly filed form. These decisions are inaccurate and negligent given the documented theft of my access devices and identity. 

I am requesting that the CFPB investigate Revoluts handling of unauthorized transactions and enforce compliance with 12 CFR 1005.6 ( b ) ( 2 ) and 12 CFR 1005.11. Specifically, I am requesting : 1. Immediate provisional credit of {$810.00} while the investigation continues. 


XXXX. Reopening and reclassification of all denied or closed disputes related to the theft ( including XXXX  and hotel charges ). 


XXXX. Confirmation that Revolut will handle this case under Regulation E rather than internal card-scheme policies. 
4. Regulatory review of Revoluts overall dispute-handling practices for stolen-device fraud. 



I am a father and currently in a financially critical situation. Revoluts mishandling of my fraud claim has left me without access to my own funds despite my timely reporting, police documentation, and cooperation. 

Please investigate this matter and ensure Revolut complies with its legal obligations under federal law and its own consumer agreement.

Attachments available : Police report Screenshots of disputes marked reset, cancelled, or not an error Revoluts chat messages citing XXXX Secure verification and card-scheme dispute handling",0
17167916,wants_money_back,Does the consumer ask to get money back from the company?,"I am filing a complaint against Revolut for failure to properly handle unauthorized transactions and for non-compliance with the Electronic Fund Transfer Act ( Regulation E, 12 CFR 1005.11 ). 

Between XX/XX/XXXX and XX/XX/year>, my phone, wallet, ID, and Revolut card were stolen. The thief used my stolen phone, XXXX card, and Revolut app to approve multiple unauthorized transactions totaling approximately {$810.00}, including several charges to XXXX, a hotel, and multiple retail purchases ( XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX 

I promptly reported the theft to Revolut through their in-app chat, filed a police report, and cooperated with their dispute process. Despite doing everything required, Revolut repeatedly reset my dispute filing dates, closed cases, or marked transactions as not an error. They claimed certain transactions were XXXX Secure verified, but the verification occurred using my stolen devicenot by me. 

This conduct is a direct violation of federal consumer protection law. Regulation XXXX clearly states : > We will determine whether an error occurred within XXXX ( XXXX ) Business Days If we need more time, we may take up to forty-five ( XXXX ) days to investigate. If we decide to do this, we will provisionally credit your Card Account within XXXX ( XXXX ) Business Days for the amount you think is in error. 



( Quote from Revoluts own Consumer Prepaid Cardholder Agreement ( effective XX/XX/year> ). ) Revolut has failed to comply with this requirement. They have not issued provisional credit within XXXX business days of my original report, have not provided written acknowledgment of the investigation timeline, and have instead reclassified the case as a card-scheme dispute to avoid their obligations under Regulation E.

Additionally, Revolut has dismissed or closed multiple related disputes, including the XXXX charges, hotel transactions, and other merchant purchases, claiming no error found or incorrectly filed form. These decisions are inaccurate and negligent given the documented theft of my access devices and identity. 

I am requesting that the CFPB investigate Revoluts handling of unauthorized transactions and enforce compliance with 12 CFR 1005.6 ( b ) ( 2 ) and 12 CFR 1005.11. Specifically, I am requesting : 1. Immediate provisional credit of {$810.00} while the investigation continues. 


XXXX. Reopening and reclassification of all denied or closed disputes related to the theft ( including XXXX  and hotel charges ). 


XXXX. Confirmation that Revolut will handle this case under Regulation E rather than internal card-scheme policies. 
4. Regulatory review of Revoluts overall dispute-handling practices for stolen-device fraud. 



I am a father and currently in a financially critical situation. Revoluts mishandling of my fraud claim has left me without access to my own funds despite my timely reporting, police documentation, and cooperation. 

Please investigate this matter and ensure Revolut complies with its legal obligations under federal law and its own consumer agreement.

Attachments available : Police report Screenshots of disputes marked reset, cancelled, or not an error Revoluts chat messages citing XXXX Secure verification and card-scheme dispute handling",1
17167916,companies_blame_each_other,Does the consumer say two companies are each telling them that the other one is responsible?,"I am filing a complaint against Revolut for failure to properly handle unauthorized transactions and for non-compliance with the Electronic Fund Transfer Act ( Regulation E, 12 CFR 1005.11 ). 

Between XX/XX/XXXX and XX/XX/year>, my phone, wallet, ID, and Revolut card were stolen. The thief used my stolen phone, XXXX card, and Revolut app to approve multiple unauthorized transactions totaling approximately {$810.00}, including several charges to XXXX, a hotel, and multiple retail purchases ( XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX 

I promptly reported the theft to Revolut through their in-app chat, filed a police report, and cooperated with their dispute process. Despite doing everything required, Revolut repeatedly reset my dispute filing dates, closed cases, or marked transactions as not an error. They claimed certain transactions were XXXX Secure verified, but the verification occurred using my stolen devicenot by me. 

This conduct is a direct violation of federal consumer protection law. Regulation XXXX clearly states : > We will determine whether an error occurred within XXXX ( XXXX ) Business Days If we need more time, we may take up to forty-five ( XXXX ) days to investigate. If we decide to do this, we will provisionally credit your Card Account within XXXX ( XXXX ) Business Days for the amount you think is in error. 



( Quote from Revoluts own Consumer Prepaid Cardholder Agreement ( effective XX/XX/year> ). ) Revolut has failed to comply with this requirement. They have not issued provisional credit within XXXX business days of my original report, have not provided written acknowledgment of the investigation timeline, and have instead reclassified the case as a card-scheme dispute to avoid their obligations under Regulation E.

Additionally, Revolut has dismissed or closed multiple related disputes, including the XXXX charges, hotel transactions, and other merchant purchases, claiming no error found or incorrectly filed form. These decisions are inaccurate and negligent given the documented theft of my access devices and identity. 

I am requesting that the CFPB investigate Revoluts handling of unauthorized transactions and enforce compliance with 12 CFR 1005.6 ( b ) ( 2 ) and 12 CFR 1005.11. Specifically, I am requesting : 1. Immediate provisional credit of {$810.00} while the investigation continues. 


XXXX. Reopening and reclassification of all denied or closed disputes related to the theft ( including XXXX  and hotel charges ). 


XXXX. Confirmation that Revolut will handle this case under Regulation E rather than internal card-scheme policies. 
4. Regulatory review of Revoluts overall dispute-handling practices for stolen-device fraud. 



I am a father and currently in a financially critical situation. Revoluts mishandling of my fraud claim has left me without access to my own funds despite my timely reporting, police documentation, and cooperation. 

Please investigate this matter and ensure Revolut complies with its legal obligations under federal law and its own consumer agreement.

Attachments available : Police report Screenshots of disputes marked reset, cancelled, or not an error Revoluts chat messages citing XXXX Secure verification and card-scheme dispute handling",0
18689412,employee_admitted_error,Does the consumer say a company employee admitted that the company made a mistake?,"I deposited a {$6500.00} cashiers check payable to my business into my Chase business account. Shortly after the deposit, Chase closed the account and informed me that the funds were suspended pending verification. I was initially told the funds would be released within 10 business days, but Chase has since refused to provide a clear timeline or release the money. 

I have spent over six hours contacting Chase by phone and speaking with supervisors, but I continue to be transferred without resolution. Chase has not provided written confirmation of the verification status, the department handling the review, or a definitive release or mailing date for my funds. 

To proactively resolve this, I contacted the issuing bank, XXXX XXXX, and obtained all necessary verification details directly from supervisors, including confirmation that the cashiers check is legitimate, valid, and payable. XXXX XXXX supervisors confirmed they are available and willing to immediately verify the check if contacted by Chase. Despite this, Chase has either failed or refused to complete verification with the issuing bank and continues to hold the funds without justification. 

I am requesting that Chase immediately release the {$6500.00} or issue the balance to me by check. At a minimum, Chase should be required to provide written confirmation of the reason for the suspension, the verification steps taken, and a definitive timeline for when my funds will be returned. I believe Chase is unreasonably withholding my money without a clear or lawful basis.",0
18689412,conflicting_answers,Does the consumer say different company employees gave them conflicting information?,"I deposited a {$6500.00} cashiers check payable to my business into my Chase business account. Shortly after the deposit, Chase closed the account and informed me that the funds were suspended pending verification. I was initially told the funds would be released within 10 business days, but Chase has since refused to provide a clear timeline or release the money. 

I have spent over six hours contacting Chase by phone and speaking with supervisors, but I continue to be transferred without resolution. Chase has not provided written confirmation of the verification status, the department handling the review, or a definitive release or mailing date for my funds. 

To proactively resolve this, I contacted the issuing bank, XXXX XXXX, and obtained all necessary verification details directly from supervisors, including confirmation that the cashiers check is legitimate, valid, and payable. XXXX XXXX supervisors confirmed they are available and willing to immediately verify the check if contacted by Chase. Despite this, Chase has either failed or refused to complete verification with the issuing bank and continues to hold the funds without justification. 

I am requesting that Chase immediately release the {$6500.00} or issue the balance to me by check. At a minimum, Chase should be required to provide written confirmation of the reason for the suspension, the verification steps taken, and a definitive timeline for when my funds will be returned. I believe Chase is unreasonably withholding my money without a clear or lawful basis.",0
18689412,reason_withheld,Does the consumer say the company refused to tell them the reason for its decision?,"I deposited a {$6500.00} cashiers check payable to my business into my Chase business account. Shortly after the deposit, Chase closed the account and informed me that the funds were suspended pending verification. I was initially told the funds would be released within 10 business days, but Chase has since refused to provide a clear timeline or release the money. 

I have spent over six hours contacting Chase by phone and speaking with supervisors, but I continue to be transferred without resolution. Chase has not provided written confirmation of the verification status, the department handling the review, or a definitive release or mailing date for my funds. 

To proactively resolve this, I contacted the issuing bank, XXXX XXXX, and obtained all necessary verification details directly from supervisors, including confirmation that the cashiers check is legitimate, valid, and payable. XXXX XXXX supervisors confirmed they are available and willing to immediately verify the check if contacted by Chase. Despite this, Chase has either failed or refused to complete verification with the issuing bank and continues to hold the funds without justification. 

I am requesting that Chase immediately release the {$6500.00} or issue the balance to me by check. At a minimum, Chase should be required to provide written confirmation of the reason for the suspension, the verification steps taken, and a definitive timeline for when my funds will be returned. I believe Chase is unreasonably withholding my money without a clear or lawful basis.",0
18689412,wants_money_back,Does the consumer ask to get money back from the company?,"I deposited a {$6500.00} cashiers check payable to my business into my Chase business account. Shortly after the deposit, Chase closed the account and informed me that the funds were suspended pending verification. I was initially told the funds would be released within 10 business days, but Chase has since refused to provide a clear timeline or release the money. 

I have spent over six hours contacting Chase by phone and speaking with supervisors, but I continue to be transferred without resolution. Chase has not provided written confirmation of the verification status, the department handling the review, or a definitive release or mailing date for my funds. 

To proactively resolve this, I contacted the issuing bank, XXXX XXXX, and obtained all necessary verification details directly from supervisors, including confirmation that the cashiers check is legitimate, valid, and payable. XXXX XXXX supervisors confirmed they are available and willing to immediately verify the check if contacted by Chase. Despite this, Chase has either failed or refused to complete verification with the issuing bank and continues to hold the funds without justification. 

I am requesting that Chase immediately release the {$6500.00} or issue the balance to me by check. At a minimum, Chase should be required to provide written confirmation of the reason for the suspension, the verification steps taken, and a definitive timeline for when my funds will be returned. I believe Chase is unreasonably withholding my money without a clear or lawful basis.",1
18689412,companies_blame_each_other,Does the consumer say two companies are each telling them that the other one is responsible?,"I deposited a {$6500.00} cashiers check payable to my business into my Chase business account. Shortly after the deposit, Chase closed the account and informed me that the funds were suspended pending verification. I was initially told the funds would be released within 10 business days, but Chase has since refused to provide a clear timeline or release the money. 

I have spent over six hours contacting Chase by phone and speaking with supervisors, but I continue to be transferred without resolution. Chase has not provided written confirmation of the verification status, the department handling the review, or a definitive release or mailing date for my funds. 

To proactively resolve this, I contacted the issuing bank, XXXX XXXX, and obtained all necessary verification details directly from supervisors, including confirmation that the cashiers check is legitimate, valid, and payable. XXXX XXXX supervisors confirmed they are available and willing to immediately verify the check if contacted by Chase. Despite this, Chase has either failed or refused to complete verification with the issuing bank and continues to hold the funds without justification. 

I am requesting that Chase immediately release the {$6500.00} or issue the balance to me by check. At a minimum, Chase should be required to provide written confirmation of the reason for the suspension, the verification steps taken, and a definitive timeline for when my funds will be returned. I believe Chase is unreasonably withholding my money without a clear or lawful basis.",0
